label,text
spam,"Customs has flagged your DHL package for a $6.99 clearance fee. Pay to release: dhl-customs-pay.com/order77291. Do not ignore — package will be destroyed after 48hrs."
spam,"FEDEX: Delivery FAILED. We could not access your address. Reschedule immediately at fedex-redelivery.com/id=22761 or call 1-800-334-9921."
spam,"Your USPS parcel is waiting. A small handling fee of $2.50 is required. Go to: usps-pkg-fee.com/ref=88120 before midnight to release your shipment."
spam,"UPS attempted delivery on 05/14. Parcel held at local hub. Confirm your address at ups-confirmdelivery.net/889c or package returned within 72hrs."
spam,"IMPORTANT: Your DHL shipment has been SUSPENDED due to an unpaid customs balance of $4.75. Resolve immediately: dhl-balance.net/pay-now-7712"
spam,"Heads up! Your FedEx package is at the warehouse waiting for you. A re-delivery fee of $3.20 applies after today. Click: fedex-warehousepick.com/rsch99"
spam,"USPS: We were unable to deliver your item today at 1:14 PM. To reschedule your free redelivery, visit: usps-reschedule.com/7739x — expires in 24 hours."
spam,"Your package from UPS has a CUSTOMS HOLD. Fee required: $8.99. Failure to pay within 24hrs will result in package being returned to sender. Pay: ups-customs.net/ref-4421"
spam,"DHL Delivery Notification: Your parcel (Shipment #DH8834021) arrived at the distribution center. Delivery requires your confirmation: dhl-confirm-address.com/x99023"
spam,"ALERT: FedEx could not deliver your parcel — door was locked. Please reschedule before 11:59 PM tonight or your package will be sent back: fedexredeliverynow.com/lk8830"
spam,"We have a UPS package for you but your address is incomplete. Please verify within 12 hours to avoid cancellation: ups-verify-me.net/id=3301abc"
spam,"Your DHL parcel is being held at customs. A fee of $5.30 must be paid to release it for delivery. Act now: dhl-release-now.com/88204x"
spam,"USPS FINAL NOTICE: This is your last chance to retrieve package #US9920184. Pay $2.99 redelivery fee at usps-finalpay.com/88210 or item will be auctioned."
spam,"FedEx: Package for your address is ready for pickup but requires identity verification. Visit fedex-id-check.net/7820x to complete. Takes 2 minutes."
spam,"UPS says: We attempted to deliver your shipment 2x. A $1.50 redelivery surcharge is now required. Confirm payment: upsredeliveryfee.com/ref02291 — expires soon."
spam,"USPS: Your package weighing 2.3 lbs is being held at your local post office. Claim it by verifying your info here: usps-claimpackage.net/77820 within 48hrs."
spam,"DHL: We could NOT complete your delivery due to unpaid import duties ($12.40). Your package will be returned to the overseas sender if not resolved: dhl-import-pay.com/7y9021"
spam,"FedEx URGENT: Parcel #FX221-887 scheduled for delivery TODAY was returned to hub. Missed window. Reschedule NOW: fedex-missedpkg.com/hub8821 — 24hr deadline."
spam,"CHASE ALERT: Unusual sign-in detected on your account. Your access has been temporarily LIMITED. Verify your identity immediately at chase-secure-verify.com or call 1-800-924-3381."
spam,"Your Bank of America account has been SUSPENDED due to suspicious activity. To restore access, confirm your details at bofa-accountverify.net within 24 hours or your account will be permanently closed."
spam,"PayPal: We've placed a hold on your account. An unauthorized transaction of $847.32 was attempted. Review and dispute at paypal-resolutioncenter.com/dispute"
spam,"Zelle: A payment of $1,200.00 is pending your approval. If you did not authorize this transfer, cancel immediately: zelle-cancel-transfer.net/secure"
spam,"WELLS FARGO FRAUD DEPT: Your debit card ending in 4821 was used at a merchant in Tampa, FL for $312.44. Was this you? Reply YES or NO or call 1-877-552-0091."
spam,"Chase: Your account access is LOCKED. We detected a login attempt from an unrecognized device in Phoenix, AZ. Restore access: chase-id-restore.com"
spam,"URGENT: Your PayPal balance of $2,341.00 will be withheld for 180 days unless you verify your identity. Click here: paypal-verify-hold.com/confirm"
spam,"Bank of America Fraud Alert — A wire transfer of $3,500 has been initiated from your account. If unauthorized, stop it now at boa-wirestop.net or call 1-888-432-0078."
spam,"Zelle payment FAILED. Your account has been flagged for unusual activity. To continue using Zelle, verify your info at zelle-account-check.com/verify"
spam,"WELLS FARGO: We have placed a temporary hold on your account ending 7703. An ATM withdrawal of $900 was made in Chicago, IL at 2:14 AM. Contact us: wf-fraudalert.com"
spam,"Chase Bank: We noticed MULTIPLE failed login attempts on your account. For your protection, your online banking has been disabled. Re-enable at: chasesecure-portal.net/unlock"
spam,"PayPal Security Team: Your account password was recently changed from a new device. If this wasn't you, secure your account NOW at paypal-security-id.com before it's too late."
spam,"BOFA ALERT: Your checking account balance has fallen below $0.00 due to an unauthorized charge of $756.89. Dispute this transaction at bankofamerica-dispute.net"
spam,"Zelle: Someone requested $500.00 from your linked bank account. This will AUTO-APPROVE in 2 hours. To decline: zelle-request-deny.com/stop"
spam,"Wells Fargo: FINAL NOTICE — Your account has been flagged for closure due to a policy violation. To appeal, submit your verification at wellsfargo-appeal.net within 48 hrs."
spam,"CHASE: A new payee was added to your account and a transfer of $1,875.00 is scheduled for today. Did you authorize this? Call 1-800-935-2847 or visit chase-payee-alert.com."
spam,"Your PayPal account has been LIMITED. We detected access from Romania. To confirm your location and restore full access, go to: secure-paypal-location.com/verify"
spam,"Bank of America: Your credit card ending in 9934 was declined after a suspected fraud attempt. A temporary block is in place. Lift the block at bofa-cardunlock.net"
spam,"ZELLE FRAUD NOTICE: $2,000 was sent from your account at 11:47 PM. If unauthorized, you have 30 minutes to reverse this. Act now: zelle-reverse-payment.com"
spam,"Wells Fargo Customer Service: We've detected irregular transactions on your savings account. Your account is now in READ-ONLY mode. Restore access at wf-accountrestore.com or call 1-877-219-4366."
spam,"CHASE BANK: Your account has been compromised. A purchase of $129.99 was made at Best Buy online using your card ending 2256. Dispute: chase-dispute-tx.com/verify"
spam,"PayPal: We were unable to verify your identity during a recent login. Your withdrawals are PAUSED. Provide verification at paypal-id-confirm.net or funds may be held indefinitely."
spam,"Fraud Dept — BofA: Suspicious transfer OUT of your account detected: $4,200.00 to an external account. Block this now at boa-blockfunds.com or call 1-888-287-4637 immediately."
spam,"WELLS FARGO ALERT: Your debit card has been DISABLED following 3 declined PIN attempts. To reactivate your card, visit wellsfargo-reactivate.net or visit your nearest branch."
spam,"Zelle: Hi, this is an automated security notice. Your Zelle profile was accessed from a new device. If this wasn't you, freeze your account at zelle-freeze-account.com/secure now."
spam,"Your Google verification code is 847291. NEVER share this code with anyone. If you did not request this, call us immediately at 1-800-442-9187 or visit google-secure-verify.com/alert to lock your account."
spam,"CHASE BANK ALERT: A login attempt was detected from Chicago, IL. Your code is 391047. Reply STOP to cancel or visit chase-account-verify.net to confirm this was you."
spam,"Your Amazon OTP is 562813. Someone is trying to access your account RIGHT NOW. Do not share this code. If this wasn't you, secure your account at amazon-login-alert.com"
spam,"PayPal: We sent you a code: 774920. If you did not request this, your account may be compromised. Act immediately at paypal-secure.info/verify"
spam,"Apple ID Sign-In Code: 203847. This code expires in 10 minutes. If you did not attempt to sign in, visit apple-id-support.net to disable your account immediately."
spam,"Hi! This is an automated message from Netflix. Your login code is 918273. If you didn't request this, someone else has your password. Call 1-833-267-4401 now."
spam,"URGENT: Your Bank of America account verification code is 650391. This code will expire in 5 minutes. Do NOT share this with anyone. Visit boa-secure-login.com if you need help."
spam,"Verification code: 483920. Do not share this with anyone. - Wells Fargo Security Team"
spam,"Your Coinbase 2FA code is 729104. We noticed a sign-in from a NEW DEVICE in Miami, FL. If this isn't you, go to coinbase-account-help.com immediately."
spam,"Meta Security: Your Facebook login code is 305948. Did not request this? Go to meta-fb-verify.com/lockaccount now before access is granted."
spam,"Hi, this is the IRS Verification Department. Your identity confirmation code is 841029. Please call 1-844-399-2201 within 1 hour or your refund will be delayed."
spam,"Your Venmo verification code is 567382. ALERT: Login attempted from a device we don't recognize. Verify at venmo-device-check.com or call 1-855-812-4490."
spam,"IMPORTANT: Your AT&T account code is 193047. A new SIM card request has been made on your account. If this wasn't you, call 1-800-331-0500 or visit att-sim-verify.net now."
spam,"Your verification code is 428801. - Citibank"
spam,"T-Mobile Security Notice: Login code 736490 was just sent to your device. We detected this request came from an unusual location. Visit tmobile-account-protect.com to review."
spam,"Robinhood: Your 2-step login code is 519283. A transfer of $2,400.00 has been initiated. If you did NOT authorize this, call 1-650-761-7789 or visit robinhood-transfer-alert.com NOW."
spam,"Your Walmart account sign-in code is 847362. Did not sign in? Your account balance of $312.47 may be at risk. Secure it at walmart-id-check.com"
spam,"USAA Alert: Code 094817 was generated for your account. A withdrawal of $875.00 is pending. Reply YES to confirm or visit usaa-secure-check.net to cancel."
spam,"Steam Guard Code: 7X4QP. Someone is attempting to log into your Steam account. If this wasn't you, secure your account immediately at steam-login-verify.com"
spam,"Your verification code is 302918. Please share this with our support agent to complete your account recovery. - Paypal Support"
